5.559989041136247177e-04,4.557108623299280172e-04,3.112428079584474735e-04,1.826611185598263495e-04,9.593076740232713419e-05,4.715604918205689220e-05,2.266203420760892111e-05,1.105556970326987695e-05,5.636704399494818157e-06,3.064850662851976275e-06,2.949299039714381957e-06,1.412663987333094815e-06,9.756860029790386644e-07,9.756860029790369704e-07,1.412663987333096086e-06,2.949299039714384498e-06
1.474197961456289157e-03,1.160847459006215422e-03,7.350328902821192311e-04,3.890775103136433818e-04,1.812181838257374540e-04,7.856142579501161724e-05,3.344591839833490948e-05,1.462623170333120105e-05,6.791395686951040672e-06,3.420107960903198593e-06,3.041508939013540607e-06,1.351973995036555125e-06,9.026250173792689082e-07,9.026250173792675318e-07,1.351973995036556184e-06,3.041508939013541454e-06
4.285788440941446127e-03,3.222964584981012019e-03,1.870966326894067102e-03,8.801780592703193533e-04,3.577120335153231596e-04,1.346604679544836632e-04,5.013666001251189754e-05,1.947386854529642230e-05,8.190011091714255491e-06,3.810783303780581200e-06,3.133268902490078638e-06,1.294804058175459041e-06,8.369571214055037724e-07,8.369571214055027137e-07,1.294804058175460099e-06,3.133268902490080332e-06
1.391916260700601198e-02,9.926168757148147101e-03,5.213671088306260325e-03,2.141967179978991175e-03,7.450140736850917799e-04,2.390828684218348490e-04,7.666679050307711476e-05,2.616413375710754130e-05,9.903406841012974486e-06,4.245786134589713618e-06,3.228598032534347717e-06,1.242561956695848609e-06,7.788721910489272626e-07,7.788721910489260979e-07,1.242561956695849668e-06,3.228598032534348988e-06
5.155106635633199819e-02,3.457516814384194170e-02,1.617850698330811077e-02,5.685477358336866668e-03,1.653927373989952420e-03,4.426296402657851534e-04,1.200571989939249682e-04,3.554578890588006821e-05,1.202123474905368404e-05,4.733919502505958529e-06,3.330170348857798643e-06,1.195848675021241590e-06,7.280693588670052243e-07,7.280693588670040596e-07,1.195848675021242225e-06,3.330170348857800337e-06
2.226095380490988040e-01,1.390838833290806431e-01,5.693910370444172503e-02,1.670439130964448612e-02,3.955404822383824272e-03,8.601779435210214590e-04,1.931944404418161503e-04,4.890182044074225875e-05,1.465557209382770218e-05,5.283520329132275896e-06,3.439550403420537715e-06,1.154789577013800847e-06,6.840232499409213481e-07,6.840232499409201835e-07,1.154789577013801906e-06,3.439550403420539409e-06
1.146448453457746375e+00,6.600555673671321122e-01,2.315705404112614885e-01,5.514204168466414757e-02,1.029765035476871635e-02,1.765500994465823634e-03,3.203501500086858734e-04,6.817473924411769030e-05,1.794294829507839305e-05,5.901680390623573780e-06,3.557284805845905183e-06,1.119234012635747294e-06,6.461303388444037418e-07,6.461303388444027889e-07,1.119234012635748141e-06,3.557284805845907301e-06
7.185252731280491467e+00,3.766897356294317323e+00,1.106787176065890055e+00,2.072553656959875146e-01,2.945015413234777779e-02,3.845712338828402663e-03,5.482068448472839041e-04,9.628184050091047005e-05,2.204173381141814560e-05,6.592874611736581047e-06,3.682886255497475301e-06,1.088878595499275133e-06,6.137875002641920408e-07,6.137875002641910879e-07,1.088878595499276191e-06,3.682886255497477418e-06
5.547664114114397194e+01,2.615715995453329867e+01,6.281943096014130035e+00,8.941834872420741931e-01,9.298613212358336488e-02,8.906334926911667338e-03,9.675227086823439933e-04,1.374964591559940143e-04,2.711915635113282499e-05,7.356808270662204590e-06,3.814743307778218883e-06,1.063340664220274694e-06,5.864322953998726652e-07,5.864322953998716064e-07,1.063340664220275541e-06,3.814743307778219730e-06
5.248399678331047653e+02,2.199833000187227583e+02,4.218200579254185101e+01,4.413395440079687759e+00,3.229824662878271746e-01,2.183989501738795025e-02,1.753229527832177517e-03,1.977408457972690693e-04,3.331847700481412191e-05,8.185369226480265542e-06,3.949997224433754953e-06,1.042204440226054632e-06,5.635619023332323595e-07,5.635619023332313007e-07,1.042204440226055479e-06,3.949997224433756647e-06
5.861037831016399650e+03,2.164358228417284863e+03,3.251545940653637103e+02,2.431291041247622431e+01,1.210694900729659240e+00,5.589469561138973169e-02,3.227745235047122570e-03,2.843155416199853974e-04,4.069377050638514024e-05,9.058838421747378590e-06,4.084446040870569827e-06,1.025050630800286674e-06,5.447404228026087575e-07,5.447404228026076987e-07,1.025050630800287097e-06,4.084446040870572368e-06
7.085281884753542545e+04,2.296261919253107408e+04,2.678423369306232416e+03,1.410187174656055049e+02,4.687518133032104295e+00,1.448371767240902996e-01,5.920995364789433113e-03,4.040131975519581321e-04,4.910297630590476474e-05,9.942094433421198665e-06,4.212560933771235112e-06,1.011477272480416447e-06,5.296001741531892703e-07,5.296001741531882115e-07,1.011477272480417294e-06,4.212560933771236806e-06
8.002914062474422390e+05,2.281103981464499084e+05,2.078801735245798409e+04,7.769764124164686336e+02,1.736358495032900251e+01,3.609628902548037699e-01,1.049389311886683197e-02,5.580818762564831569e-04,5.807096584982731344e-05,1.078246603944918141e-05,4.327718280484370190e-06,1.001116473813718689e-06,5.178401786728082167e-07,5.178401786728071579e-07,1.001116473813719536e-06,4.327718280484371884e-06
6.930249673616606742e+06,1.743585586559215793e+06,1.270865661032757198e+05,3.508763466810097725e+03,5.512388391358489770e+01,8.042174498688473561e-01,1.722398784409582759e-02,7.336679552092948212e-04,6.668430450443653173e-05,1.151179124761770106e-05,4.422738695611161688e-06,9.936495626004986145e-07,5.092236544217120517e-07,5.092236544217112047e-07,9.936495626004992498e-07,4.422738695611163382e-06
3.675954083192593604e+07,8.199091283457582816e+06,4.980525240178993554e+05,1.094195641923538096e+04,1.318208438730767114e+02,1.469718376211360589e+00,2.492604940485773982e-02,8.966079574954311437e-04,7.364097622783902469e-05,1.205515602961760376e-05,4.490754189479885673e-06,9.888214178391839574e-07,5.035754778241777924e-07,5.035754778241768395e-07,9.888214178391845927e-07,4.490754189479887367e-06
9.328927117501504719e+07,1.912783357322728261e+07,1.041122652824377059e+06,2.021304090128973985e+04,2.111353935162159132e+02,2.035206554331460360e+00,3.040068920834103350e-02,9.974482303058860785e-04,7.757093261318302778e-05,1.234646273502715365e-05,4.526289444232730358e-06,9.864533967941392662e-07,5.007800970255816087e-07,5.007800970255806558e-07,9.864533967941399015e-07,4.526289444232732899e-06
9.328927117501504719e+07,1.912783357322728261e+07,1.041122652824377059e+06,2.021304090128973985e+04,2.111353935162159132e+02,2.035206554331460360e+00,3.040068920834103350e-02,9.974482303058860785e-04,7.757093261318302778e-05,1.234646273502715365e-05,4.526289444232730358e-06,9.864533967941392662e-07,5.007800970255816087e-07,5.007800970255806558e-07,9.864533967941399015e-07,4.526289444232732899e-06
3.675954083192593604e+07,8.199091283457582816e+06,4.980525240178993554e+05,1.094195641923538096e+04,1.318208438730767114e+02,1.469718376211360589e+00,2.492604940485773982e-02,8.966079574954311437e-04,7.364097622783902469e-05,1.205515602961760376e-05,4.490754189479885673e-06,9.888214178391839574e-07,5.035754778241777924e-07,5.035754778241768395e-07,9.888214178391845927e-07,4.490754189479887367e-06
6.930249673616606742e+06,1.743585586559215793e+06,1.270865661032757198e+05,3.508763466810097725e+03,5.512388391358489770e+01,8.042174498688473561e-01,1.722398784409582759e-02,7.336679552092948212e-04,6.668430450443653173e-05,1.151179124761770106e-05,4.422738695611161688e-06,9.936495626004986145e-07,5.092236544217120517e-07,5.092236544217112047e-07,9.936495626004992498e-07,4.422738695611163382e-06
8.002914062474422390e+05,2.281103981464499084e+05,2.078801735245798409e+04,7.769764124164686336e+02,1.736358495032900251e+01,3.609628902548037699e-01,1.049389311886683197e-02,5.580818762564831569e-04,5.807096584982731344e-05,1.078246603944918141e-05,4.327718280484370190e-06,1.001116473813718689e-06,5.178401786728082167e-07,5.178401786728071579e-07,1.001116473813719536e-06,4.327718280484371884e-06
7.085281884753542545e+04,2.296261919253107408e+04,2.678423369306232416e+03,1.410187174656055049e+02,4.687518133032104295e+00,1.448371767240902996e-01,5.920995364789433113e-03,4.040131975519581321e-04,4.910297630590476474e-05,9.942094433421198665e-06,4.212560933771235112e-06,1.011477272480416447e-06,5.296001741531892703e-07,5.296001741531882115e-07,1.011477272480417294e-06,4.212560933771236806e-06
5.861037831016399650e+03,2.164358228417284863e+03,3.251545940653637103e+02,2.431291041247622431e+01,1.210694900729659240e+00,5.589469561138973169e-02,3.227745235047122570e-03,2.843155416199853974e-04,4.069377050638514024e-05,9.058838421747378590e-06,4.084446040870569827e-06,1.025050630800286674e-06,5.447404228026087575e-07,5.447404228026076987e-07,1.025050630800287097e-06,4.084446040870572368e-06
5.248399678331047653e+02,2.199833000187227583e+02,4.218200579254185101e+01,4.413395440079687759e+00,3.229824662878271746e-01,2.183989501738795025e-02,1.753229527832177517e-03,1.977408457972690693e-04,3.331847700481412191e-05,8.185369226480265542e-06,3.949997224433754953e-06,1.042204440226054632e-06,5.635619023332323595e-07,5.635619023332313007e-07,1.042204440226055479e-06,3.949997224433756647e-06
5.547664114114397194e+01,2.615715995453329867e+01,6.281943096014130035e+00,8.941834872420741931e-01,9.298613212358336488e-02,8.906334926911667338e-03,9.675227086823439933e-04,1.374964591559940143e-04,2.711915635113282499e-05,7.356808270662204590e-06,3.814743307778218883e-06,1.063340664220274694e-06,5.864322953998726652e-07,5.864322953998716064e-07,1.063340664220275541e-06,3.814743307778219730e-06
7.185252731280491467e+00,3.766897356294317323e+00,1.106787176065890055e+00,2.072553656959875146e-01,2.945015413234777779e-02,3.845712338828402663e-03,5.482068448472839041e-04,9.628184050091047005e-05,2.204173381141814560e-05,6.592874611736581047e-06,3.682886255497475301e-06,1.088878595499275133e-06,6.137875002641920408e-07,6.137875002641910879e-07,1.088878595499276191e-06,3.682886255497477418e-06
1.146448453457746375e+00,6.600555673671321122e-01,2.315705404112614885e-01,5.514204168466414757e-02,1.029765035476871635e-02,1.765500994465823634e-03,3.203501500086858734e-04,6.817473924411769030e-05,1.794294829507839305e-05,5.901680390623573780e-06,3.557284805845905183e-06,1.119234012635747294e-06,6.461303388444037418e-07,6.461303388444027889e-07,1.119234012635748141e-06,3.557284805845907301e-06
2.226095380490988040e-01,1.390838833290806431e-01,5.693910370444172503e-02,1.670439130964448612e-02,3.955404822383824272e-03,8.601779435210214590e-04,1.931944404418161503e-04,4.890182044074225875e-05,1.465557209382770218e-05,5.283520329132275896e-06,3.439550403420537715e-06,1.154789577013800847e-06,6.840232499409213481e-07,6.840232499409201835e-07,1.154789577013801906e-06,3.439550403420539409e-06
5.155106635633199819e-02,3.457516814384194170e-02,1.617850698330811077e-02,5.685477358336866668e-03,1.653927373989952420e-03,4.426296402657851534e-04,1.200571989939249682e-04,3.554578890588006821e-05,1.202123474905368404e-05,4.733919502505958529e-06,3.330170348857798643e-06,1.195848675021241590e-06,7.280693588670052243e-07,7.280693588670040596e-07,1.195848675021242225e-06,3.330170348857800337e-06
1.391916260700601198e-02,9.926168757148147101e-03,5.213671088306260325e-03,2.141967179978991175e-03,7.450140736850917799e-04,2.390828684218348490e-04,7.666679050307711476e-05,2.616413375710754130e-05,9.903406841012974486e-06,4.245786134589713618e-06,3.228598032534347717e-06,1.242561956695848609e-06,7.788721910489272626e-07,7.788721910489260979e-07,1.242561956695849668e-06,3.228598032534348988e-06
4.285788440941446127e-03,3.222964584981012019e-03,1.870966326894067102e-03,8.801780592703193533e-04,3.577120335153231596e-04,1.346604679544836632e-04,5.013666001251189754e-05,1.947386854529642230e-05,8.190011091714255491e-06,3.810783303780581200e-06,3.133268902490078638e-06,1.294804058175459041e-06,8.369571214055037724e-07,8.369571214055027137e-07,1.294804058175460099e-06,3.133268902490080332e-06
1.474197961456289157e-03,1.160847459006215422e-03,7.350328902821192311e-04,3.890775103136433818e-04,1.812181838257374540e-04,7.856142579501161724e-05,3.344591839833490948e-05,1.462623170333120105e-05,6.791395686951040672e-06,3.420107960903198593e-06,3.041508939013540607e-06,1.351973995036555125e-06,9.026250173792689082e-07,9.026250173792675318e-07,1.351973995036556184e-06,3.041508939013541454e-06
5.559989041136247177e-04,4.557108623299280172e-04,3.112428079584474735e-04,1.826611185598263495e-04,9.593076740232713419e-05,4.715604918205689220e-05,2.266203420760892111e-05,1.105556970326987695e-05,5.636704399494818157e-06,3.064850662851976275e-06,2.949299039714381957e-06,1.412663987333094815e-06,9.756860029790386644e-07,9.756860029790369704e-07,1.412663987333096086e-06,2.949299039714384498e-06
